Time,J1_Vel (rad/s),J1_Torque (Nm),J1_Reaction (N)_x,J1_Reaction (N)_y,J1_Reaction (N)_z,J2_Pos_x,J2_Pos_y,J2_Pos_z,J2_Vel_x,J2_Vel_y,J2_Vel_z,J2_Reaction (N)_x,J2_Reaction (N)_y,J2_Reaction (N)_z,J3_Pos_x,J3_Pos_y,J3_Pos_z,J3_Vel_x,J3_Vel_y,J3_Vel_z,J3_Reaction (N)_x,J3_Reaction (N)_y,J3_Reaction (N)_z,J4_Reaction (N)_x,J4_Reaction (N)_y,J4_Reaction (N)_z
4.351999999999743,2.1128646271782543,-0.1846462717825439,0.9015630636641134,-5.207898148315689,43.47924270254674,0.01128098053468174,0.15283857518392957,0.1,0.13429635652345429,-0.45707215093692544,0.0,4.393741961494475,-0.26977118815726886,33.66924223565263,0.37364461271238436,0.4973564964521603,0.1,-0.13639979705526992,-0.17235418600136665,0.0,4.393741961494475,-0.26977118815726886,33.66924223565263,4.1389791822514415,3.2869241563934555,43.479242702546735
4.3539999999997425,2.1125558895398004,-0.1815588953980054,0.8936527158274816,-5.207689529990437,43.4791861093659,0.011551447427929795,0.15192666242108607,0.1,0.13657381718778824,-0.4553099980851934,0.0,4.3924675709913314,-0.26581352457106977,33.66918564247177,0.37337254856197205,0.4970143190739271,0.1,-0.13491576161808083,-0.17065577630647255,0.0,4.3924675709913314,-0.26581352457106977,33.66918564247177,4.128691902978868,3.2973547864240498,43.479186109365905
4.355999999999742,2.112246823361055,-0.17846823361055186,0.8857346639575931,-5.2074285698205784,43.479131398046036,0.011826465192277258,0.15101827642067417,0.1,0.1388449213271906,-0.4535411610583027,0.0,4.391150556821796,-0.26186828213478686,33.669130931151926,0.37310345361269487,0.49667553099212625,0.1,-0.13343572064684123,-0.16895656450610735,0.0,4.391150556821796,-0.26186828213478686,33.669130931151926,4.118350371228729,3.3077225434608426,43.47913139804605
4.357999999999742,2.111937448392498,-0.17537448392497978,0.877809420914093,-5.20711594464883,43.479078580790286,0.012106021125866562,0.1501134304983634,0.1,0.14110965655847307,-0.45176568369080716,0.0,4.389791689785359,-0.257935400553821,33.66907811389617,0.3728373199411709,0.4963401337652022,0.1,-0.13195965176960978,-0.16725658797305698,0.0,4.389791689785359,-0.257935400553821,33.66907811389617,4.10795540940452,3.3180277567865155,43.47907858079034
4.359999999999742,2.1116277840375575,-0.1722778403755747,0.8698774907033617,-5.206752327837261,43.47902767020095,0.012390102502457201,0.14921213788271023,0.1,0.14336801083989203,-0.449983609560949,0.0,4.388391733748769,-0.25401481832671724,33.66902720330682,0.37257413966920105,0.4960081288777989,0.1,-0.1304875322295098,-0.1655558835650474,0.0,4.388391733748769,-0.25401481832671724,33.66902720330682,4.09750783143013,3.3282707557587807,43.47902767020094
4.361999999999742,2.111317849355005,-0.16917849355005288,0.8619393685396624,-5.206338389248983,43.47897867927527,0.012678696572099857,0.14831441171566853,0.1,0.145619972466435,-0.4481949819904244,0.0,4.386951445687465,-0.25010647279935183,33.668978212381155,0.372313904964525,0.49567951774178776,0.1,-0.1290193388912913,-0.16385448762464533,0.0,4.386951445687465,-0.25010647279935183,33.668978212381155,4.087008442821897,3.338451869760799,43.4789786792753
4.363999999999741,2.111007663061282,-0.16607663061282452,0.8539955409071127,-5.2058747952323134,43.478931621390004,0.012971790561802754,0.14742026505310063,0.1,0.147865530065166,-0.4463998440442368,0.0,4.3854715757295155,-0.24621030021756463,33.66893115449587,0.37205660804156965,0.4953543016972934,0.1,-0.12755504824778308,-0.1621524359793155,0.0,4.3854715757295155,-0.24621030021756463,33.66893115449587,4.076458040761404,3.348571428151994,43.47893162139002
4.365999999999741,2.1106972435327886,-0.1629724353278874,0.8460464856177707,-5.205362208605271,43.478886510296235,0.013269371676188857,0.14652971086529185,0.1,0.15010467259063517,-0.44459823853063746,0.0,4.38395286719912,-0.24232623578105983,33.66888604340211,0.37180224116218324,0.4950324820137274,0.1,-0.12609463642624283,-0.16044976394162935,0.0,4.38395286719912,-0.24232623578105983,33.66888604340211,4.065857414170126,3.3586297602207296,43.47888651029625
4.367999999999741,2.110386608808127,-0.159866088081273,0.8380926718692812,-5.204801288635595,43.47884336010455,0.013571427098144517,0.1456427620374593,0.1,0.152337389320353,-0.4427902080011535,0.0,4.38239605665566,-0.23845421369472408,33.66884289321043,0.37155079663635937,0.4947140598908095,0.1,-0.12463807919459466,-0.15874650630962228,0.0,4.38239605665566,-0.23845421369472408,33.66884289321043,4.055207343779976,3.3686271951309994,43.47884336010465
4.369999999999741,2.110075776590334,-0.15675776590333967,0.8301345603034824,-5.204192691013741,43.478802185282575,0.013877943989456965,0.14475943137026484,0.1,0.1545636698503207,-0.44097579475069837,0.0,4.380801873925245,-0.2345941672191736,33.668801718388444,0.3713022668229424,0.4943990364595974,0.1,-0.12318535196758285,-0.15704269736728643,0.0,4.380801873925245,-0.2345941672191736,33.668801718388444,4.044508602197913,3.378564061869845,43.47880218528255
4.3719999999997405,2.1097647642490482,-0.15364764249048335,0.8221726030601881,-5.203537067835391,43.47876300064112,0.0141889094914463,0.14387973158032732,0.1,0.1567835040906237,-0.4391550408177669,0.0,4.379171042141286,-0.23074602872284844,33.66876253374699,0.37105664413032924,0.4940874127835124,0.1,-0.12173642981281066,-0.15533837088521135,0.0,4.379171042141286,-0.23074602872284844,33.66876253374699,4.033761953978696,3.3884406891952863,43.47876300064105
4.37399999999974,2.1094535888226873,-0.15053588822687303,0.8142072438357388,-5.20283506757309,43.47872582132845,0.014504310725586667,0.14300367530073121,0.1,0.15899688226108818,-0.43732798798471395,0.0,4.377504277774717,-0.22690972972839196,33.66872535443433,0.3708139210171547,0.49377918985936026,0.1,-0.12029128745668671,-0.15363356012135476,0.0,4.377504277774717,-0.22690972972839196,33.66872535443433,4.022968155688466,3.3982574055829864,43.47872582132849
4.37599999999974,2.109142267020586,-0.14742267020585942,0.8062389179341318,-5.202087335042686,43.478690662820696,0.014824134794117316,0.14213127508153867,0.1,0.16120379488698944,-0.4354946777781086,0.0,4.37580229065716,-0.22308520096467221,33.668690195926565,0.3705740899929606,0.49347436861835625,0.1,-0.11884989929028741,-0.15192829782194023,0.0,4.37580229065716,-0.22308520096467221,33.668690195926565,4.012127955965186,3.408014539166096,43.47869066282063
4.37799999999974,2.1088308152251054,-0.1443081522510532,0.7982680523239929,-5.201294511387151,43.478657540915776,0.0151483687806504,0.14126254339029753,0.1,0.16340423279483102,-0.4336551514691717,0.0,4.3740657840230694,-0.21927237241216435,33.668657074021645,0.37033714361886516,0.493172949927143,0.1,-0.11741223937509906,-0.1502226162224941,0.0,4.3740657840230694,-0.21927237241216435,33.668657074021645,4.001242095592177,3.417712417686519,43.47865754091584
4.37999999999974,2.1085192494937615,-0.14119249493761643,0.7902950656909167,-5.200457234037523,43.47862647172579,0.015476999750764553,0.1403974926125508,0.1,0.16559818710817215,-0.43180945007429145,0.0,4.372295454527251,-0.21547117335102195,33.668626004831665,0.3701030745082097,0.4928749345888097,0.1,-0.11597828144869643,-0.1485165470489933,0.0,4.372295454527251,-0.21547117335102195,33.668626004831665,3.9903113075538448,3.427351368435706,43.47862647172573
4.381999999999739,2.108207585561309,-0.1380758556130921,0.7823203684921816,-5.199576136684152,43.47859747166757,0.01581001475259447,0.13953613505234153,0.1,0.16778564924352113,-0.42995761435560875,0.0,4.370491992273451,-0.21168153240532694,33.668597004773446,0.3698718753272011,0.49258032334390334,0.1,-0.11454799893030976,-0.14681012151913708,0.0,4.370491992273451,-0.21168153240532694,33.668597004773446,3.9793363170983724,3.4369317181978274,43.47859747166751
4.383999999999739,2.1078958388418414,-0.1349583884184149,0.7743443630083267,-5.198651849248627,43.478570557459015,0.016147400817409285,0.13867848293272148,0.1,0.16996661090628223,-0.42809968482168165,0.0,4.368656080842143,-0.20790337759184796,33.66857009056489,0.3696435387955377,0.49228911687144783,0.1,-0.11312136492631944,-0.14510337034373344,0.0,4.368656080842143,-0.20790337759184796,33.66857009056489,3.968317841803708,3.446453793196887,43.478570557459044
4.385999999999739,2.1075840244308632,-0.13184024430863417,0.7663674433972738,-5.197684997849614,43.47854574610853,0.016489144960186275,0.13782454839625358,0.1,0.17214106408676716,-0.426235701728223,0.0,4.366788397313384,-0.2041366363611501,33.66854527921442,0.3694180576870316,0.49200131578994794,0.1,-0.11169835223563943,-0.1433963237282056,0.0,4.366788397313384,-0.2041366363611501,33.66854527921442,3.957256591635848,3.455917919037468,43.478545746108566
4.387999999999739,2.1072721571073822,-0.12872157107382165,0.7583899957471933,-5.196676204767504,43.47852305491307,0.016835234180172465,0.13697434350551524,0.1,0.17430900105625635,-0.42436570507890803,0.0,4.364889612287087,-0.2003812356425536,33.66852258801896,0.369195424830212,0.4917169206583966,0.1,-0.11027893335503697,-0.1416890113741987,0.0,4.364889612287087,-0.2003812356425536,33.66852258801896,3.9461532690073953,3.465324420649477,43.47852305491303
4.3899999999997386,2.106960251335974,-0.12560251335974115,0.7504123981274802,-5.195626088417819,43.47850250144793,0.017185655461443516,0.1361278802435994,0.1,0.17647041436312827,-0.4224897346262487,0.0,4.362960389912143,-0.19663710188793315,33.66850203455381,0.3689756331089263,0.49143593197727964,0.1,-0.10886308048434618,-0.13998146248129695,0.0,4.362960389912143,-0.19663710188793315,33.66850203455381,3.935008568843125,3.4746736222329426,43.478502501448034
4.391999999999738,2.106648321268879,-0.12248321268878826,0.7424350206441614,-5.194535263313547,43.47848410356349,0.017540395773450512,0.1352851705146142,0.1,0.17862529682903522,-0.42060782987254,0.0,4.361001387904516,-0.1929041611117941,33.668483636669365,0.3687586754629243,0.49115835018957454,0.1,-0.10745076553161687,-0.13827370574883768,0.0,4.361001387904516,-0.1929041611117941,33.668483636669365,3.92382317863705,3.4839658472030735,43.47848410356352
4.393999999999738,2.1063363807480715,-0.11936380748071684,0.7344582254897021,-5.193404340033293,43.478467879377575,0.017899442071562133,0.1344462261441794,0.1,0.18077364154514436,-0.4187200300708717,0.0,4.35901325757022,-0.18918233893426617,33.66846741248345,0.36854454488843735,0.4908841756817434,0.1,-0.10604196011816006,-0.136565769377835,0.0,4.35901325757022,-0.18918233893426617,33.66846741248345,3.9125977785125357,3.4932014181326907,43.478467879377604
4.395999999999738,2.1060244433073603,-0.11624443307360366,0.7264823669982787,-5.192233925186007,43.47845384727057,0.018262781297596786,0.13361105887992186,0.1,0.18291544186843403,-0.4168263742262029,0.0,4.356996643825092,-0.18547156062054926,33.66845338037645,0.3683332344387413,0.49061340878472814,0.1,-0.10463663558352665,-0.1348576810729869,0.0,4.356996643825092,-0.18547156062054926,33.66845338037645,3.901333041281207,3.502380656698973,43.47845384727057
4.397999999999738,2.1057125221744672,-0.11312522174467432,0.7185077916971387,-5.191024621380222,43.47844202588209,0.01863040038035063,0.13277968039196905,0.1,0.18505069141804503,-0.41492690109650154,0.0,4.354952185218668,-0.18177175112073263,33.66844155898796,0.3681247372247172,0.490346049774936,0.1,-0.10323476299039164,-0.13314946804478744,0.0,4.354952185218668,-0.18177175112073263,33.66844155898796,3.8900296325041697,3.511503883629686,43.478442025882075
4.3999999999997375,2.1054006302731354,-0.11000630273135314,0.7105348383598105,-5.189777027190658,43.47843243409989,0.01900228623611605,0.13195210227343845,0.1,0.18717938407169157,-0.41302164919394624,0.0,4.352880513955009,-0.1780828351088335,33.66843196720577,0.36791904641539835,0.49008209887522175,0.1,-0.10183631312936473,-0.13144115701172032,0.0,4.352880513955009,-0.1780828351088335,33.66843196720577,3.878688210551969,3.520571418648326,43.47843243409981
4.401999999999737,2.105088780225242,-0.10688780225241956,0.7025638380597448,-5.188491737121358,43.478425091062256,0.01937842576919374,0.1311283360409255,0.1,0.1893015139621273,-0.41111065678618414,0.0,4.350782255909854,-0.17440473702035275,33.66842462416813,0.3677161552385063,0.4898215562558662,0.1,-0.10044125652372149,-0.12973277420254015,0.0,4.350782255909854,-0.17440473702035275,33.66842462416813,3.867309426660835,3.5295835804222455,43.47842509106226
4.403999999999737,2.1047769843529096,-0.10376984352909702,0.694595114224243,-5.187169341579448,43.47842001614788,0.0197588058723977,0.13030839313499068,0.1,0.19141707547366538,-0.4091939618976496,0.0,4.3486580306581,-0.17073738109009806,33.66841954925376,0.36751605698098094,0.4895644220355533,0.1,-0.0990495634340581,-0.12802434535863771,0.0,4.3486580306581,-0.17073738109009806,33.66841954925376,3.855893924997211,3.5385406865111992,43.47842001614791
4.405999999999737,2.104465254680633,-0.10065254680633018,0.6866289826864169,-5.185810426836277,43.47841722897518,0.02014341342755349,0.12949228492064013,0.1,0.19352606323876248,-0.40727160231094184,0.0,4.346508451488294,-0.16708069138808979,33.66841676208107,0.3673187449894986,0.48931069628233465,0.1,-0.09766120386285215,-0.12631589573649527,0.0,4.346508451488294,-0.16708069138808979,33.66841676208107,3.84444234271305,3.5474430533133825,43.47841722897527
4.407999999999737,2.1041536029374237,-0.09753602937423622,0.678665751740406,-5.184415574997394,43.478416749392295,0.020532235305990132,0.12868002268780637,0.1,0.19562847213465023,-0.4053436155682515,0.0,4.344334125425549,-0.16343459185609088,33.66841628249817,0.36712421267098394,0.4890603790145957,0.1,-0.09627614755896868,-0.1246074501102033,0.0,4.344334125425549,-0.16343459185609088,33.66841628249817,3.832955310006842,3.556290996016872,43.47841674939231
4.409999999999736,2.1038420405589506,-0.09442040558950637,0.6707057221961219,-5.182985363975641,43.47841859747879,0.020925258369025035,0.12787161765182586,0.1,0.19772429728002766,-0.40341003897284766,0.0,4.342135653257772,-0.15979900634099176,33.668418130584676,0.3669324534931118,0.48881347020201465,0.1,-0.09489436402207047,-0.1228990327740705,0.0,4.342135653257772,-0.15979900634099176,33.668418130584676,3.8214334501860083,3.5650848285520045,43.47841859747879
4.411999999999736,2.1035305786897096,-0.09130578689709878,0.6627491874314435,-5.181520367453859,43.47842279353702,0.021322469468441962,0.12706708095391145,0.1,0.19981353403180746,-0.4014709095906114,0.0,4.33991362955035,-0.15617385863048705,33.6684223266429,0.3667434609847992,0.48856996976651373,0.1,-0.09351582250696655,-0.1211906675452919,0.0,4.33991362955035,-0.15617385863048705,33.6684223266429,3.809877379724467,3.573824863538276,43.478422793537
4.413999999999736,2.103219228185198,-0.08819228185198114,0.6547964334493912,-5.180021154856773,43.4784293580904,0.021723855446963314,0.12626642366162397,0.1,0.2018961779819195,-0.3995262642516201,0.0,4.337668642670355,-0.15255907248544398,33.66842889119628,0.3665572287366894,0.4883298775832098,0.1,-0.09214049202787977,-0.11948237776669324,0.0,4.337668642670355,-0.15255907248544398,33.66842889119628,3.7982877083222752,3.5825114122399935,43.478429358090466
4.415999999999736,2.1029079996140974,-0.08507999614097272,0.6468477389330816,-5.178488291323986,43.47843831187981,0.022129403138715753,0.1254696567693399,0.1,0.20397222495416736,-0.3975761395517835,0.0,4.3354012748113036,-0.14895457167265747,33.66843784498569,0.36637375040162873,0.48809319348135616,0.1,-0.09076834136264056,-0.11777418630954467,0.0,4.3354012748113036,-0.14895457167265747,33.66843784498569,3.7866650389688985,3.591144784521202,43.4784383118798
4.4179999999997355,2.102596903260468,-0.08196903260467892,0.6389033752985438,-5.176922337675567,43.47844967585809,0.022539099369689064,0.12467679119871516,0.1,0.20604167100114334,-0.39562057185452437,0.0,4.333112102009906,-0.14536027999749734,33.66844920896396,0.3661930196951325,0.4878599172452784,0.1,-0.08939933905680286,-0.11606611557643992,0.0,4.333112102009906,-0.14536027999749734,33.66844920896396,3.7750099680004916,3.5997252887948927,43.47844967585807
4.419999999999735,2.102285949125966,-0.07885949125966008,0.6309636067533488,-5.175323850389377,43.4784634711861,0.022952930958191453,0.12388783779914514,0.1,0.20810451240119565,-0.3936595972925061,0.0,4.330801694174811,-0.14177612133346695,33.668463004291986,0.3660150303958495,0.48763004861530346,0.1,-0.08803345342769381,-0.11435818750423304,0.0,4.330801694174811,-0.14177612133346695,33.668463004291986,3.763323085164272,3.6082532319843703,43.478463471186124
4.421999999999735,2.1019751469320704,-0.07575146932070354,0.6230286903517395,-5.173693381568389,43.478479719233036,0.02337088471529436,0.12310280734822321,0.1,0.21016074565545098,-0.3916932517694006,0.0,4.328470615104369,-0.1382020196533782,33.668479252338905,0.3658397763460061,0.4874035872886891,0.1,-0.08667065256839485,-0.11265042356703586,0.0,4.328470615104369,-0.1382020196533782,33.668479252338905,3.751604973675897,3.6167289194765035,43.478479719232936
4.423999999999735,2.101664506122313,-0.07264506122313108,0.6150988760510328,-5.172031478921017,43.47849844156778,0.02379294744527688,0.12232171055219346,0.1,0.2122103674848942,-0.38972157096170235,0.0,4.326119422517355,-0.1346378990593542,33.66849797467366,0.36566725145185724,0.48718053292053964,0.1,-0.08531090435163835,-0.11094284477927752,0.0,4.326119422517355,-0.1346378990593542,33.66849797467366,3.7398562102853816,3.6251526550833666,43.47849844156785
4.425999999999735,2.1013540358645297,-0.06954035864529828,0.6071744067666498,-5.170338685726275,43.478519659959005,0.024219105946059416,0.12154455804640066,0.1,0.21425337482749746,-0.3877445903205851,0.0,4.323748668068024,-0.13108368381125102,33.66851919306489,0.36549744968411874,0.48696088512471714,0.1,-0.08395417643364378,-0.10923547169881964,0.0,4.323748668068024,-0.13108368381125102,33.66851919306489,3.728077365334335,3.6335247409963007,43.47851965995912
4.427999999999734,2.10104374505313,-0.0664374505312999,0.5992555184332047,-5.168615540814907,43.47854339637152,0.024649347009634393,0.12077136039573677,0.1,0.21628976483540863,-0.38576234507379037,0.0,4.321358897377055,-0.12753929835391808,33.66854292947739,0.36533036507839484,0.4867446434747518,0.1,-0.08260043625788577,-0.10752832443011567,0.0,4.321358897377055,-0.12753929835391808,33.66854292947739,3.716269002818797,3.6418454777508695,43.47854339637146
4.429999999999734,2.100733642311355,-0.06333642311355092,0.5913424400572804,-5.166862578546617,43.478569672962294,0.0250836574224923,0.12000212809508348,0.1,0.2183195348721916,-0.3837748702275627,0.0,4.318950650057641,-0.12400466734700899,33.668569206068184,0.36516599173560405,0.4865318075047394,0.1,-0.08124965105877813,-0.10582142262743671,0.0,4.318950650057641,-0.12400466734700899,33.668569206068184,3.7044316804552366,3.6501151641885214,43.478569672962315
4.431999999999734,2.1004237359935782,-0.060237359935783275,0.5834353937782888,-5.165080328778956,43.47859851207858,0.025522023966038754,0.11923687156974908,0.1,0.22034268251011996,-0.38178220056861656,0.0,4.316524459733588,-0.12047971568845428,33.66859804518446,0.365004323822388,0.4863223767102325,0.1,-0.07990178786530533,-0.10411478549813252,0.0,4.316524459733588,-0.12047971568845428,33.66859804518446,3.6925659497357595,3.65833409741436,43.47859851207871
4.433999999999734,2.100114034187591,-0.057140341875911105,0.5755345949242208,-5.163269316854038,43.478629936253924,0.0259644334170106,0.11847560117590478,0.1,0.22235920552752458,-0.3797843706661353,0.0,4.314080854074065,-0.1169643685439663,33.66862946935981,0.36484535557152165,0.4861163505491323,0.1,-0.07855681350457933,-0.10240843180594267,0.0,4.314080854074065,-0.1169643685439663,33.66862946935981,3.680672355997604,3.6665025727681404,43.47862993625391
4.4359999999997335,2.099804544716918,-0.05404544716918025,0.5676402520731041,-5.161430063572809,43.47866396820629,0.02641087254788349,0.117718327201014,0.1,0.2243691019061934,-0.3777814148738127,0.0,4.311620354816406,-0.11345855136859928,33.668663501312174,0.3646890812823125,0.4859137284425642,0.1,-0.07721469460532704,-0.10070237987435826,0.0,4.311620354816406,-0.11345855136859928,33.668663501312174,3.6687514384817206,3.6746208837871377,43.478663968206206
4.437999999999733,2.0994952751431306,-0.050952751431307064,0.5597525671074566,-5.15956308517289,43.47870063083471,0.02686132812727493,0.11696505986425926,0.1,0.22637236982882636,-0.3757733673319169,0.0,4.3091434777909985,-0.10996218993525408,33.66870016394059,0.3645354953209905,0.485714509775755,0.1,-0.07587539760131529,-0.09899664759001947,0.0,4.3091434777909985,-0.10996218993525408,33.66870016394059,3.656803730396244,3.6826893221697183,43.47870063083468
4.439999999999733,2.0991862327681696,-0.047862327681695405,0.5518717352757481,-5.157668893313147,43.47873994721786,0.027315786920344698,0.11621580931696307,0.1,0.22836900767654342,-0.3737602619693929,0.0,4.306650732953612,-0.10647521035546825,33.668739480323744,0.36438459212109936,0.48551869389889507,0.1,-0.07453888873469744,-0.09729125240616193,0.0,4.306650732953612,-0.10647521035546825,33.668739480323744,3.644829758980943,3.690708177747597,43.478739947217846
4.441999999999733,2.098877424636695,-0.04477424636695204,0.5439979452507884,-5.155747995051556,43.47878194060891,0.027774235689186133,0.11547058564300777,0.1,0.230359014026439,-0.3717421325059891,0.0,4.304142624409662,-0.10299753910521803,33.66878147371479,0.36423636618387034,0.4853262801280029,0.1,-0.07320513405931783,-0.0955862113460913,0.0,4.304142624409662,-0.10299753910521803,33.66878147371479,3.632830045569283,3.6986777384525107,43.47878194060898
4.443999999999733,2.0985688575384156,-0.041688575384156934,0.5361313791890066,-5.153800892831704,43.47882663443761,0.028236661193217882,0.11472939885924716,0.1,0.23234238764919796,-0.36971901245441713,0.0,4.30161965044752,-0.09952910304525586,33.668826167543486,0.3640908120786024,0.48513726774577254,0.1,-0.07187409944391937,-0.09388154100670876,0.0,4.30161965044752,-0.09952910304525586,33.668826167543486,3.6208051056536235,3.7065982902894676,43.47882663443767
4.445999999999732,2.0982605380104573,-0.03860538010457404,0.5282722127900228,-5.151828084462255,43.47887405230247,0.028703050189566315,0.11399225891591602,0.1,0.2343191275067568,-0.3676909351225295,0.0,4.299082303563671,-0.09606982944467468,33.668873585408335,0.36394792444302254,0.48495165600242224,0.1,-0.07054575057531653,-0.09217725756205436,0.0,4.299082303563671,-0.09606982944467468,33.668873585408335,3.6087554489473357,3.7144701173051753,43.47887405230245
4.447999999999732,2.0979524723397174,-0.03552472339717383,0.5204206153560533,-5.149830063104381,43.478924217972555,0.02917338943344505,0.1132591756970368,0.1,0.2362892327500147,-0.36565793361553456,0.0,4.296531070495725,-0.09261964600257233,33.668923751078424,0.3638076979836494,0.4847694441165337,0.1,-0.06922005296148936,-0.09047337676690143,0.0,4.296531070495725,-0.09261964600257233,33.668923751078424,3.59668157944991,3.7222935015641343,43.478924217972505
4.449999999999732,2.097644666565233,-0.03244666565233345,0.5125767498526557,-5.147807317253505,43.478977155384314,0.029647665678530943,0.11253015902081748,0.1,0.23825270271660487,-0.3636200408382282,0.0,4.293966432249516,-0.08917848086686542,33.66897668849019,0.3636701274761476,0.4845906312758795,0.1,-0.06789697193460759,-0.08876991396037603,0.0,4.293966432249516,-0.08917848086686542,33.66897668849019,3.584583995508872,3.730068723120454,43.4789771553843
4.451999999999732,2.0973371264805545,-0.029371264805543973,0.5047407729676494,-5.145760330731072,43.479032888637846,0.030125865677334995,0.11180521864004883,0.1,0.24020953692870795,-0.36157728949724754,0.0,4.291388864135353,-0.08574626265659546,33.66903242174374,0.3635352077656764,0.4844152166382501,0.1,-0.06657647265400657,-0.08706688406960195,0.0,4.291388864135353,-0.08574626265659546,33.66903242174374,3.572463189887782,3.737796059995614,43.47903288863786
4.4539999999997315,2.0970298576361324,-0.02629857636132371,0.49691283517281093,-5.143689582664699,43.47909144199704,0.030607976181567687,0.11108436424249524,0.1,0.24215973509091993,-0.35952971210335205,0.0,4.2887988357925515,-0.08232292047999046,33.66909097510293,0.36340293376723054,0.48424319933226906,0.1,-0.0652585201090935,-0.08536430161338182,0.0,4.2887988357925515,-0.08232292047999046,33.66909097510293,3.560319649824957,3.7454757881533918,43.47909144199705
4.455999999999731,2.096722865341689,-0.023228653416893508,0.48909308078296476,-5.141595547484954,43.47915283988635,0.031093983942502845,0.11036760545128194,0.1,0.24410329708816908,-0.3574773409737203,0.0,4.286196811230067,-0.07890838395406607,33.66915237299224,0.3632733004659807,0.48407457845820245,0.1,-0.0639430791221886,-0.08366218070590314,0.0,4.286196811230067,-0.07890838395406607,33.66915237299224,3.548153857105432,3.7531081814805605,43.47915283988634
4.457999999999731,2.0964161546686233,-0.02016154668623571,0.4812816480172639,-5.139478694906838,43.479217106888505,0.031583875711334586,0.10965495182527712,0.1,0.24604022298368455,-0.35542020823426895,0.0,4.283583248851286,-0.07550258322302739,33.66921663999439,0.3631463029176012,0.48390935308876154,0.1,-0.06263011435131233,-0.08196053506046891,0.0,4.283583248851286,-0.07550258322302739,33.66921663999439,3.5359662881178187,3.7606935117626215,43.47921710688861
4.459999999999731,2.096109730452389,-0.017097304523890244,0.47347866905951674,-5.137339489925081,43.47928426774314,0.032077638239532635,0.10894641285946871,0.1,0.24797051301701245,-0.35335834582199,0.0,4.280958601492419,-0.07210544897542537,33.66928380084902,0.36302193624859963,0.4837475222698944,0.1,-0.06131959029290329,-0.08025937799325544,0.0,4.280958601492419,-0.07210544897542537,33.66928380084902,3.523757413924653,3.768232048668036,43.47928426774307
4.461999999999731,2.0958035972949025,-0.014035972949027808,0.46568427011951163,-5.135178392802132,43.47935434734512,0.03257525827919161,0.1082419979853384,0.1,0.24989416760208177,-0.3512917854873009,0.0,4.278323316452882,-0.06871691246206701,33.66935388045101,0.3629001956566332,0.48358908502157677,0.1,-0.06001147128448786,-0.07855872242708661,0.0,4.278323316452882,-0.06871691246206701,33.66935388045101,3.5115277003229894,3.7757240597271,43.47935434734512
4.46399999999973,2.09549775956693,-0.010977595669302787,0.457898571492946,-5.1329958590618805,43.4794273707435,0.033076722583378904,0.10754171657122769,0.1,0.2518111873253213,-0.3492205587964186,0.0,4.275677835531231,-0.06533690551168947,33.669426903849384,0.3627810764108289,0.48343404033858484,0.1,-0.058705721507271935,-0.07685858089524067,0.0,4.275677835531231,-0.06533690551168947,33.669426903849384,3.4992776079119268,3.783169810316217,43.47942737074347
4.46599999999973,2.0951922214104957,-0.007922214104958414,0.4501216876217087,-5.130792339483174,43.47950336313605,0.03358201790647625,0.10684557792270422,0.1,0.25372157294381836,-0.34714469713373913,0.0,4.273022595060026,-0.061965360549526505,33.66950289624192,0.36266457385208956,0.483282387191275,0.1,-0.0574023049887003,-0.07515896554526208,0.0,4.273022595060026,-0.061965360549526505,33.66950289624192,3.487007592157354,3.7905695636412817,43.47950336313609
4.46799999999973,2.094886986741276,-0.004869867412761408,0.442353727160008,-5.128568280090269,43.47958234987442,0.034091131004519715,0.10615359128291774,0.1,0.2556253253835363,-0.34506423170424033,0.0,4.27035802593804,-0.05860221060761761,33.669581882980296,0.3625506833934005,0.48313412452634147,0.1,-0.05610118560492633,-0.07345988814281024,0.0,4.27035802593804,-0.05860221060761761,33.669581882980296,3.4747181034513854,3.797923580725169,43.479582349874335
4.46999999999973,2.0945820592509907,-0.001820592509908181,0.43459479302558046,-5.126324122153569,43.47966435645375,0.0346040486355359,0.10546576583295497,0.1,0.25752244573757016,-0.34297919353589157,0.0,4.267684553670946,-0.05524738934719586,33.66966388955963,0.36243940052013207,0.4829892512675741,0.1,-0.05480232708324201,-0.07176136007551476,0.0,4.267684553670946,-0.05524738934719586,33.66966388955963,3.4624095871870955,3.8052321203906327,43.479664356453824
4.4719999999997295,2.0942774424098225,0.0012255759017740786,0.42684498246997205,-5.1240603021778846,43.4797494085189,0.035120757559873594,0.10478211069218818,0.1,0.2594129352644528,-0.34088961348207597,0.0,4.2650025984005655,-0.05190083106634358,33.66974894162477,0.3623307207903324,0.48284776631660714,0.1,-0.053505693004456456,-0.07006339235684206,0.0,4.2650025984005655,-0.05190083106634358,33.66974894162477,3.4500824838135022,3.812495439249666,43.4797494085189
4.473999999999729,2.0939731394687957,0.004268605312041984,0.41910438713505105,-5.121777251905527,43.47983753185886,0.03564124454053347,0.10410263491861976,0.1,0.26129679538650985,-0.33879552222402576,0.0,4.262312574947441,-0.04856247071781539,33.66983706496474,0.36222463983502023,0.4827096685536607,0.1,-0.052211246805198785,-0.0683659956299923,0.0,4.262312574947441,-0.04856247071781539,33.66983706496474,3.4377372289053953,3.81971379169305,43.47983753185874
